Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bolivia,BOL,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,66.6735000610352,59.2349014282227,61.9388008117676,65.9777984619141,60.828498840332,61.0909004211426,62.6544990539551,67.7080993652344,63.7188987731934,..
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.2261505126953,94.4605712890625,..,..,92.455078125,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Population ages 15-64, total",SP.POP.1564.TO,2572148,2534303,2494037,2452270,2410082,2370400,2327787,2285649,2248149,..
Bosnia and Herzegovina,BIH,"Labor force, total",SL.TLF.TOTL.IN,1409640,1404547,1397545,1387418,1363985,1347240,1328960,1319691,1306464,1294171
Bosnia and Herzegovina,BIH,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4734.21455959276,4774.38530075719,4972.66120003689,5117.14002625059,5356.30015154961,5595.09981407949,5772.85405517122,6037.1000188204,6236.03301083026,..
Bosnia and Herzegovina,BIH,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,83.706901550293,79.7578964233398,81.24169921875,81.3845977783203,78.9577026367188,78.9216995239258,77.4756011962891,76.5640029907227,74.5967025756836,..
Bosnia and Herzegovina,BIH,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,58.4183006286621,58.5724983215332,56.7736015319824,57.6870994567871,57.2653007507324,55.1963996887207,54.5800018310547,54.1823997497559,53.3377990722656,..
Bosnia and Herzegovina,BIH,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,27.497200012207,27.8250007629395,27.2187004089355,25.3386001586914,25.3747005462646,24.3442001342773,23.8719005584717,21.1453990936279,22.0107002258301,..
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.1420364379883,..,96.9917678833008,..,..,..,..,..,..,..
Botswana,BWA,"Population ages 15-64, total",SP.POP.1564.TO,1243361,1256436,1267941,1281340,1298871,1324661,1355588,1389966,1425277,..
Botswana,BWA,"Labor force, total",SL.TLF.TOTL.IN,843186,900393,950641,962577,978489,999036,1023359,1049545,1080610,1111375
Botswana,BWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6728.20195409419,6944.80763670943,7646.41431460258,7864.25328125683,7613.69840975739,7797.14412155784,7859.16728321039,8032.67917835124,8092.96511646952,..
Botswana,BWA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,86.8231811523438,..,..,..,..,..,..,..
Brazil,BRA,"Population ages 15-64, total",SP.POP.1564.TO,135602162,137364154,139067238,140699012,142243105,143590074,144882359,146090386,147184248,..
Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,95052710,97597798,98903783,99932834,101600929,102508951,104260712,105542232,106500838,107371779
Brazil,BRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11627.8106505917,11745.7759262897,11993.4839848731,11951.2094463497,11431.1544808449,10965.9742614391,11021.7182622703,11079.709675038,11121.7399151021,..
Brazil,BRA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,82.6673965454102,81.5942001342773,81.2613983154297,82.4842987060547,81.3638000488281,81.660400390625,81.5893020629883,81.1241989135742,81.3693008422852,..
Brazil,BRA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,76.7645034790039,81.970703125,82.0746002197266,82.0485000610352,78.2349014282227,74.1754989624023,74.3893966674805,74.0128021240234,74.4577026367188,..
Brazil,BRA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,61.7079010009766,69.8480987548828,69.3575973510742,68.815803527832,63.5518989562988,48.5686988830566,48.5279998779297,47.8745994567871,47.3036994934082,..
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,91.4112396240234,91.3378524780273,91.4842376708984,91.7294311523438,92.0478973388672,92.8084411621094,93.0758209228516,93.2275009155273,..,..
British Virgin Islands,VGB,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Population ages 15-64, total",SP.POP.1564.TO,279706,284500,289082,293588,298058,301483,305350,309283,312722,..
Brunei Darussalam,BRN,"Labor force, total",SL.TLF.TOTL.IN,194903,198258,201351,204384,207455,209853,212574,214427,216860,218346
Brunei Darussalam,BRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,36121.891977592,35967.3283979567,34729.8266256897,33416.7818373784,32873.4670007851,31685.2254544178,31752.740813782,31436.8681969939,32327.4055097037,..
Brunei Darussalam,BRN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,85.4850997924805,..,..,81.9114990234375,84.1206970214844,81.3780975341797,..
Brunei Darussalam,BRN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,67.6875991821289,..,..,66.0055999755859,67.9068984985352,67.2559967041016,..
Brunei Darussalam,BRN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,59.0292015075684,..,..,52.8376007080078,55.4581985473633,55.5177993774414,..
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.085563659668,..,..,..,..,..,..,97.214111328125,..,..
Bulgaria,BGR,"Population ages 15-64, total",SP.POP.1564.TO,4991351,4923015,4854077,4785446,4716474,4651208,4585049,4522903,4468788,..
Bulgaria,BGR,"Labor force, total",SL.TLF.TOTL.IN,3332676,3342114,3367629,3360383,3333802,3264392,3357160,3327614,3295081,3262652
Bulgaria,BGR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7014.83562474702,7081.02615062678,7143.4624420082,7320.28841579751,7661.06051096386,8009.04218118063,8350.66224691942,8670.5956933801,9026.2480207531,..
Bulgaria,BGR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,73.2379989624023,73.3283004760742,73.4945983886719,73.5940017700195,74.2789001464844,73.7485961914063,74.5203018188477,74.2959976196289,75.7173004150391,..
Bulgaria,BGR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,62.2647018432617,62.2728004455566,61.9986991882324,61.3321990966797,60.7634010314941,59.6217002868652,61.6582984924316,61.165901184082,61.8140983581543,..
Bulgaria,BGR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,23.8609008789063,23.967399597168,24.9312000274658,26.568000793457,25.7014007568359,24.7296009063721,26.5189990997314,27.0280990600586,29.4722995758057,..
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.3524475097656,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Population ages 15-64, total",SP.POP.1564.TO,8259140,8528772,8813591,9111224,9420818,9733899,10059169,10398183,10753035,..
Burkina Faso,BFA,"Labor force, total",SL.TLF.TOTL.IN,6017180,6131589,6246649,6360004,6572285,6787426,7009083,7238229,7468213,7707736
Burkina Faso,BFA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,670.264548166389,692.445037920314,711.036129168741,720.152335194392,726.652011937077,747.828475277628,771.251918326884,800.56336556216,822.378129073141,..
Burkina Faso,BFA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,58.2163009643555,..,..,..,71.1108016967773,..,..
Burkina Faso,BFA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,45.967700958252,..,..,..,51.2214012145996,..,..
Burkina Faso,BFA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,58.6255989074707,..,..,..,38.481201171875,..,..
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,34.5993995666504,..,..,..,41.2244491577148,..,..
Burundi,BDI,"Population ages 15-64, total",SP.POP.1564.TO,4720153,4867494,5015009,5165692,5322176,5485534,5657959,5839289,6029024,..
Burundi,BDI,"Labor force, total",SL.TLF.TOTL.IN,3860027,3972540,4086043,4201649,4350268,4503184,4660778,4822373,4983237,5148173
Burundi,BDI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,235.988766659787,238.816045825172,242.845994657449,245.326738733565,228.432544171606,219.961497757751,214.139246201959,210.804225834169,208.074726923036,..
Burundi,BDI,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,76.0796966552734,..,..,..,..,..,..
Burundi,BDI,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,72.6333999633789,..,..,..,..,..,..
Burundi,BDI,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,33.7760009765625,..,..,..,..,..,..
Burundi,BDI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,61.5134887695313,..,..,68.3753280639648,..,..,..
Cabo Verde,CPV,"Population ages 15-64, total",SP.POP.1564.TO,315671,323480,330688,337470,343963,350179,356276,362219,367880,..
Cabo Verde,CPV,"Labor force, total",SL.TLF.TOTL.IN,200933,206243,211243,215935,220345,224655,228836,233404,238022,242396
Cabo Verde,CPV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3468.66705505948,3461.92665130578,3445.30537729537,3422.74880170376,3414.55798421071,3532.14021075649,3619.6210221865,3740.00407711457,3907.65337209509,..
Cabo Verde,CPV,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,74.3574981689453,..,70.2099990844727,70.6100006103516,69.7699966430664,..
Cabo Verde,CPV,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,60.1814994812012,..,57.3499984741211,58.939998626709,58.1699981689453,..
Cabo Verde,CPV,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,68.3227996826172,..,65.6399993896484,60.3300018310547,62.0999984741211,..
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,85.3277893066406,..,..,86.7902908325195,..,..,..,..,..
Cambodia,KHM,"Population ages 15-64, total",SP.POP.1564.TO,9202173,9406756,9610515,9802042,9976968,10146089,10296732,10437230,10581563,..
Cambodia,KHM,"Labor force, total",SL.TLF.TOTL.IN,8375694,8326368,8238537,8400669,8527881,8909071,9055041,9191221,9350230,9512780
Cambodia,KHM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,827.777013823179,873.949283306707,922.890205656967,972.742728302532,1024.62136452219,1079.63053900119,1135.84433592557,1202.62486005372,1268.97160229037,..
Cambodia,KHM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,93.9438018798828,94.6022033691406,80.5764007568359,63.0700988769531,75.9480972290039,79.659797668457,79.1940002441406,..,..,..
Cambodia,KHM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,71.5905990600586,85.7337036132813,77.2593994140625,90.7024002075195,86.6575012207031,86.1642990112305,88.986198425293,..,..,..
Cambodia,KHM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,85.8863983154297,81.4419021606445,79.7328033447266,79.8722991943359,79.4813995361328,81.6452026367188,79.9452972412109,..,..,..
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,78.0550918579102,80.5264892578125,..,..,..,..,..
Cameroon,CMR,"Population ages 15-64, total",SP.POP.1564.TO,11191311,11519533,11861117,12218621,12593699,12969357,13364242,13778037,14209812,..
Cameroon,CMR,"Labor force, total",SL.TLF.TOTL.IN,8963584,9232780,9510227,9796407,10091929,10392255,10703273,11023646,11345979,11679110
Cameroon,CMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1303.42588027745,1325.93022542942,1360.10887014004,1401.75317426464,1441.78397139843,1469.19263610979,1481.73198996125,1502.16791876103,1522.65132959572,..
Cameroon,CMR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,77.355598449707,..,..,..,..,..,..
Cameroon,CMR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,56.6764984130859,..,..,..,..,..,..
Cameroon,CMR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,75.2381973266602,..,..,..,..,..,..
Cameroon,CMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,77.0710372924805,..,..
Canada,CAN,"Population ages 15-64, total",SP.POP.1564.TO,23739986,23917884,24077745,24209116,24261870,24426969,24589077,24790808,24999191,..
Canada,CAN,"Labor force, total",SL.TLF.TOTL.IN,19061863,19250514,19476848,19561623,19679325,19887912,20164604,20344918,20583847,20712681
Canada,CAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,48464.4962792344,48785.9360790745,49397.5233204788,50306.944611617,50262.027665796,50193.7504173755,51170.475833794,51476.2007788603,51588.7614438126,..
Canada,CAN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,76.6849975585938,76.4591979980469,76.2564010620117,75.7490997314453,75.7456970214844,75.352897644043,75.0470962524414,74.6483993530273,74.6698989868164,..
Canada,CAN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,66.9908981323242,66.3513031005859,65.8914031982422,64.9200973510742,63.6772994995117,63.3680000305176,63.1021003723145,61.7892990112305,61.994499206543,..
Canada,CAN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,47.6421012878418,46.4970016479492,46.3073997497559,45.5320014953613,44.8879013061523,44.3600006103516,44.3404006958008,43.5332984924316,43.7914009094238,..
Canada,CAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,72662.0277314926,72208.1911691862,71943.450271061,72741.4301087956,73740.6739774081,74997.1837760497,76285.3841205599,77811.8571474855,..,..
Cayman Islands,CYM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,90.1500015258789,89.5899963378906,..,88.1100006103516,85.9499969482422,..,..,..,..,..
